,smiles,anchors
26839,[CH]1CSCCC[NH2+]1,"[4, 5]"
26840,[CH]1CSCCC[NH2+]1,"[5, 6]"
26841,[CH]1CSCCC[NH2+]1,"[0, 1]"
26842,[CH]1CSCCC[NH2+]1,"[1, 2]"
26843,[CH]1CSCCC[NH2+]1,"[2, 1]"
26844,[CH]1CSCCC[NH2+]1,"[0]"
26845,[CH]1CSCCC[NH2+]1,"[3, 2]"
26846,[CH]1CSCCC[NH2+]1,"[3]"
26847,[CH]1CSCCC[NH2+]1,"[0, 6]"
26848,[CH]1CSCCC[NH2+]1,"[2, 3]"
26849,[CH]1CSCCC[NH2+]1,"[6, 0]"
26850,[CH]1CC[NH2+]C=CN1,"[2]"
26851,[CH]1CC[NH2+]C=CN1,"[3, 4]"
26852,[CH]1CC[NH2+]C=CN1,"[5]"
26853,[CH]1CC[NH2+]C=CN1,"[4, 3]"
26854,[CH]1CC[NH2+]C=CN1,"[5, 4]"
26855,[CH]1CC[NH2+]C=CN1,"[1, 0]"
26856,[CH]1CC[NH2+]C=CN1,"[6, 5]"
26857,[CH]1CC[NH2+]C=CN1,"[4]"
26858,[CH]1CC[NH2+]C=CN1,"[1]"
26859,[CH]1CC[NH2+]C=CN1,"[4, 5]"
26860,[CH]1CC[NH2+]C=CN1,"[5, 6]"
26861,[CH]1CC[NH2+]C=CN1,"[0, 1]"
26862,[CH]1CC[NH2+]C=CN1,"[1, 2]"
26863,[CH]1CC[NH2+]C=CN1,"[2, 1]"
26864,[CH]1CC[NH2+]C=CN1,"[0]"
26865,[CH]1CC[NH2+]C=CN1,"[3, 2]"
26866,[CH]1CC[NH2+]C=CN1,"[6]"
26867,[CH]1CC[NH2+]C=CN1,"[0, 6]"
26868,[CH]1CC[NH2+]C=CN1,"[2, 3]"
26869,[CH]1CC[NH2+]C=CN1,"[6, 0]"
26870,[C]1[C]COCCC1,"[2]"
26871,[C]1[C]COCCC1,"[3, 4]"
26872,[C]1[C]COCCC1,"[5]"
26873,[C]1[C]COCCC1,"[4, 3]"
26874,[C]1[C]COCCC1,"[5, 4]"
26875,[C]1[C]COCCC1,"[1, 0]"
26876,[C]1[C]COCCC1,"[6, 5]"
26877,[C]1[C]COCCC1,"[4]"
26878,[C]1[C]COCCC1,"[1]"
26879,[C]1[C]COCCC1,"[4, 5]"
26880,[C]1[C]COCCC1,"[5, 6]"
26881,[C]1[C]COCCC1,"[0, 1]"
26882,[C]1[C]COCCC1,"[1, 2]"
26883,[C]1[C]COCCC1,"[2, 1]"
26884,[C]1[C]COCCC1,"[0]"
26885,[C]1[C]COCCC1,"[3, 2]"
26886,[C]1[C]COCCC1,"[6]"
26887,[C]1[C]COCCC1,"[0, 6]"
26888,[C]1[C]COCCC1,"[2, 3]"
26889,[C]1[C]COCCC1,"[6, 0]"
26890,[CH]1CC[NH2+]CCN1,"[2]"
26891,[CH]1CC[NH2+]CCN1,"[3, 4]"
26892,[CH]1CC[NH2+]CCN1,"[5]"
26893,[CH]1CC[NH2+]CCN1,"[4, 3]"
26894,[CH]1CC[NH2+]CCN1,"[5, 4]"
26895,[CH]1CC[NH2+]CCN1,"[1, 0]"
26896,[CH]1CC[NH2+]CCN1,"[6, 5]"
26897,[CH]1CC[NH2+]CCN1,"[4]"
26898,[CH]1CC[NH2+]CCN1,"[1]"
26899,[CH]1CC[NH2+]CCN1,"[4, 5]"
26900,[CH]1CC[NH2+]CCN1,"[5, 6]"
26901,[CH]1CC[NH2+]CCN1,"[0, 1]"
26902,[CH]1CC[NH2+]CCN1,"[1, 2]"
26903,[CH]1CC[NH2+]CCN1,"[2, 1]"
26904,[CH]1CC[NH2+]CCN1,"[0]"
26905,[CH]1CC[NH2+]CCN1,"[3, 2]"
26906,[CH]1CC[NH2+]CCN1,"[6]"
26907,[CH]1CC[NH2+]CCN1,"[0, 6]"
26908,[CH]1CC[NH2+]CCN1,"[2, 3]"
26909,[CH]1CC[NH2+]CCN1,"[6, 0]"
26910,N[NH2+],"[0]"
26911,[CH]1CSC=[N+]1,"[0, 1]"
26912,[CH]1CSC=[N+]1,"[2]"
26913,[CH]1CSC=[N+]1,"[1, 2]"
26914,[CH]1CSC=[N+]1,"[2, 1]"
26915,[CH]1CSC=[N+]1,"[3, 4]"
26916,[CH]1CSC=[N+]1,"[4, 3]"
26917,[CH]1CSC=[N+]1,"[4, 0]"
26918,[CH]1CSC=[N+]1,"[0, 4]"
26919,[CH]1CSC=[N+]1,"[2, 3]"
26920,[CH]1CSC=[N+]1,"[1]"
26921,[CH]1CSC=[N+]1,"[1, 0]"
26922,[CH]1CSC=[N+]1,"[0]"
26923,[CH]1CSC=[N+]1,"[3, 2]"
26924,[CH]1CSC=[N+]1,"[3]"
26925,[C]1CO[CH][CH][NH2+]1,"[0, 1]"
26926,[C]1CO[CH][CH][NH2+]1,"[1, 2]"
26927,[C]1CO[CH][CH][NH2+]1,"[2, 1]"
26928,[C]1CO[CH][CH][NH2+]1,"[3, 4]"
26929,[C]1CO[CH][CH][NH2+]1,"[4, 3]"
26930,[C]1CO[CH][CH][NH2+]1,"[5, 4]"
26931,[C]1CO[CH][CH][NH2+]1,"[4]"
26932,[C]1CO[CH][CH][NH2+]1,"[2, 3]"
26933,[C]1CO[CH][CH][NH2+]1,"[1]"
26934,[C]1CO[CH][CH][NH2+]1,"[1, 0]"
26935,[C]1CO[CH][CH][NH2+]1,"[4, 5]"
26936,[C]1CO[CH][CH][NH2+]1,"[5, 0]"
26937,[C]1CO[CH][CH][NH2+]1,"[0, 5]"
26938,[C]1CO[CH][CH][NH2+]1,"[0]"
26939,[C]1CO[CH][CH][NH2+]1,"[3, 2]"
26940,[C]1CO[CH][CH][NH2+]1,"[3]"
26941,[CH]1[CH][NH2+]CC=C1,"[0, 1]"
26942,[CH]1[CH][NH2+]CC=C1,"[1, 2]"
26943,[CH]1[CH][NH2+]CC=C1,"[2, 1]"
26944,[CH]1[CH][NH2+]CC=C1,"[3, 4]"
26945,[CH]1[CH][NH2+]CC=C1,"[5]"
26946,[CH]1[CH][NH2+]CC=C1,"[4, 3]"
26947,[CH]1[CH][NH2+]CC=C1,"[5, 4]"
26948,[CH]1[CH][NH2+]CC=C1,"[4]"
26949,[CH]1[CH][NH2+]CC=C1,"[2, 3]"
26950,[CH]1[CH][NH2+]CC=C1,"[1]"
26951,[CH]1[CH][NH2+]CC=C1,"[1, 0]"
26952,[CH]1[CH][NH2+]CC=C1,"[4, 5]"
26953,[CH]1[CH][NH2+]CC=C1,"[5, 0]"
26954,[CH]1[CH][NH2+]CC=C1,"[0, 5]"
26955,[CH]1[CH][NH2+]CC=C1,"[0]"
26956,[CH]1[CH][NH2+]CC=C1,"[3, 2]"
26957,[CH]1[CH][NH2+]CC=C1,"[3]"
26958,[CH]1[CH][CH]NC[CH]1,"[0, 1]"
26959,[CH]1[CH][CH]NC[CH]1,"[2]"
26960,[CH]1[CH][CH]NC[CH]1,"[1, 2]"
26961,[CH]1[CH][CH]NC[CH]1,"[2, 1]"
26962,[CH]1[CH][CH]NC[CH]1,"[3, 4]"
26963,[CH]1[CH][CH]NC[CH]1,"[5]"
26964,[CH]1[CH][CH]NC[CH]1,"[4, 3]"
26965,[CH]1[CH][CH]NC[CH]1,"[5, 4]"
26966,[CH]1[CH][CH]NC[CH]1,"[4]"
26967,[CH]1[CH][CH]NC[CH]1,"[2, 3]"
26968,[CH]1[CH][CH]NC[CH]1,"[1]"
26969,[CH]1[CH][CH]NC[CH]1,"[1, 0]"
26970,[CH]1[CH][CH]NC[CH]1,"[4, 5]"
26971,[CH]1[CH][CH]NC[CH]1,"[5, 0]"
26972,[CH]1[CH][CH]NC[CH]1,"[0, 5]"
26973,[CH]1[CH][CH]NC[CH]1,"[0]"
26974,[CH]1[CH][CH]NC[CH]1,"[3, 2]"
26975,[CH]1[CH][CH]NC[CH]1,"[3]"
26976,C1=C[P]C=N1,"[0, 1]"
26977,C1=C[P]C=N1,"[2]"
26978,C1=C[P]C=N1,"[1, 2]"
26979,C1=C[P]C=N1,"[2, 1]"
26980,C1=C[P]C=N1,"[3, 4]"
26981,C1=C[P]C=N1,"[4, 3]"
26982,C1=C[P]C=N1,"[4, 0]"
26983,C1=C[P]C=N1,"[0, 4]"
26984,C1=C[P]C=N1,"[2, 3]"
26985,C1=C[P]C=N1,"[1]"
26986,C1=C[P]C=N1,"[1, 0]"
26987,C1=C[P]C=N1,"[0]"
26988,C1=C[P]C=N1,"[3, 2]"
26989,C1=C[P]C=N1,"[3]"
26990,[C]1CN[CH][NH+]C1,"[0, 1]"
26991,[C]1CN[CH][NH+]C1,"[2]"
26992,[C]1CN[CH][NH+]C1,"[1, 2]"
26993,[C]1CN[CH][NH+]C1,"[2, 1]"
26994,[C]1CN[CH][NH+]C1,"[3, 4]"
26995,[C]1CN[CH][NH+]C1,"[5]"
26996,[C]1CN[CH][NH+]C1,"[4, 3]"
26997,[C]1CN[CH][NH+]C1,"[5, 4]"
26998,[C]1CN[CH][NH+]C1,"[2, 3]"
26999,[C]1CN[CH][NH+]C1,"[1]"
27000,[C]1CN[CH][NH+]C1,"[1, 0]"
27001,[C]1CN[CH][NH+]C1,"[4, 5]"
27002,[C]1CN[CH][NH+]C1,"[5, 0]"
27003,[C]1CN[CH][NH+]C1,"[0, 5]"
27004,[C]1CN[CH][NH+]C1,"[0]"
27005,[C]1CN[CH][NH+]C1,"[3, 2]"
27006,[C]1CN[CH][NH+]C1,"[3]"
27007,[C]1C[C]C[NH+]C1,"[0, 1]"
27008,[C]1C[C]C[NH+]C1,"[3, 4]"
27009,[C]1C[C]C[NH+]C1,"[4, 3]"
27010,[C]1C[C]C[NH+]C1,"[2, 3]"
27011,[C]1C[C]C[NH+]C1,"[1]"
27012,[C]1C[C]C[NH+]C1,"[1, 0]"
27013,[C]1C[C]C[NH+]C1,"[0]"
27014,[C]1C[C]C[NH+]C1,"[3, 2]"
27015,[C]1C[C]C[NH+]C1,"[3]"
27016,[CH]1CCC[N+]1,"[0, 1]"
27017,[CH]1CCC[N+]1,"[2]"
27018,[CH]1CCC[N+]1,"[1, 2]"
27019,[CH]1CCC[N+]1,"[2, 1]"
27020,[CH]1CCC[N+]1,"[3, 4]"
27021,[CH]1CCC[N+]1,"[4, 3]"
27022,[CH]1CCC[N+]1,"[4, 0]"
27023,[CH]1CCC[N+]1,"[0, 4]"
27024,[CH]1CCC[N+]1,"[4]"
27025,[CH]1CCC[N+]1,"[2, 3]"
27026,[CH]1CCC[N+]1,"[1]"
27027,[CH]1CCC[N+]1,"[1, 0]"
27028,[CH]1CCC[N+]1,"[0]"
27029,[CH]1CCC[N+]1,"[3, 2]"
27030,[CH]1CCC[N+]1,"[3]"
27031,[CH]1N=CN[CH]N1,"[0, 1]"
27032,[CH]1N=CN[CH]N1,"[2]"
27033,[CH]1N=CN[CH]N1,"[1, 2]"
27034,[CH]1N=CN[CH]N1,"[2, 1]"
27035,[CH]1N=CN[CH]N1,"[3, 4]"
27036,[CH]1N=CN[CH]N1,"[5]"
27037,[CH]1N=CN[CH]N1,"[4, 3]"
27038,[CH]1N=CN[CH]N1,"[5, 4]"
27039,[CH]1N=CN[CH]N1,"[4]"
27040,[CH]1N=CN[CH]N1,"[2, 3]"
27041,[CH]1N=CN[CH]N1,"[1, 0]"
27042,[CH]1N=CN[CH]N1,"[4, 5]"
27043,[CH]1N=CN[CH]N1,"[5, 0]"
27044,[CH]1N=CN[CH]N1,"[0, 5]"
27045,[CH]1N=CN[CH]N1,"[0]"
27046,[CH]1N=CN[CH]N1,"[3, 2]"
27047,[CH]1N=CN[CH]N1,"[3]"
27048,[CH]1CCN[CH]N1,"[0, 1]"
27049,[CH]1CCN[CH]N1,"[2]"
27050,[CH]1CCN[CH]N1,"[1, 2]"
27051,[CH]1CCN[CH]N1,"[2, 1]"
27052,[CH]1CCN[CH]N1,"[3, 4]"
27053,[CH]1CCN[CH]N1,"[5]"
27054,[CH]1CCN[CH]N1,"[4, 3]"
27055,[CH]1CCN[CH]N1,"[5, 4]"
27056,[CH]1CCN[CH]N1,"[4]"
27057,[CH]1CCN[CH]N1,"[2, 3]"
27058,[CH]1CCN[CH]N1,"[1]"
27059,[CH]1CCN[CH]N1,"[1, 0]"
27060,[CH]1CCN[CH]N1,"[4, 5]"
27061,[CH]1CCN[CH]N1,"[5, 0]"
27062,[CH]1CCN[CH]N1,"[0, 5]"
27063,[CH]1CCN[CH]N1,"[0]"
27064,[CH]1CCN[CH]N1,"[3, 2]"
27065,[CH]1CCN[CH]N1,"[3]"
27066,[CH]1C[NH+]1,"[0, 1]"
27067,[CH]1C[NH+]1,"[1, 2]"
27068,[CH]1C[NH+]1,"[2, 1]"
27069,[CH]1C[NH+]1,"[2, 0]"
27070,[CH]1C[NH+]1,"[1]"
27071,[CH]1C[NH+]1,"[1, 0]"
27072,[CH]1C[NH+]1,"[0, 2]"
27073,[CH]1C[NH+]1,"[0]"
27074,C1CC[NH+]NC1,"[0, 1]"
27075,C1CC[NH+]NC1,"[2]"
27076,C1CC[NH+]NC1,"[1, 2]"
27077,C1CC[NH+]NC1,"[2, 1]"
27078,C1CC[NH+]NC1,"[3, 4]"
27079,C1CC[NH+]NC1,"[5]"
27080,C1CC[NH+]NC1,"[4, 3]"
27081,C1CC[NH+]NC1,"[5, 4]"
27082,C1CC[NH+]NC1,"[4]"
27083,C1CC[NH+]NC1,"[2, 3]"
27084,C1CC[NH+]NC1,"[1]"
27085,C1CC[NH+]NC1,"[1, 0]"
27086,C1CC[NH+]NC1,"[4, 5]"
27087,C1CC[NH+]NC1,"[5, 0]"
27088,C1CC[NH+]NC1,"[0, 5]"
27089,C1CC[NH+]NC1,"[0]"
27090,C1CC[NH+]NC1,"[3, 2]"
27091,[CH]1N[NH+]1,"[0, 1]"
27092,[CH]1N[NH+]1,"[1, 2]"
27093,[CH]1N[NH+]1,"[2, 1]"
27094,[CH]1N[NH+]1,"[2, 0]"
27095,[CH]1N[NH+]1,"[1]"
27096,[CH]1N[NH+]1,"[1, 0]"
27097,[CH]1N[NH+]1,"[0, 2]"
27098,[CH]1N[NH+]1,"[0]"
27099,[CH]1C=CN[CH][NH+]1,"[0, 1]"
27100,[CH]1C=CN[CH][NH+]1,"[2]"
27101,[CH]1C=CN[CH][NH+]1,"[1, 2]"
27102,[CH]1C=CN[CH][NH+]1,"[2, 1]"
27103,[CH]1C=CN[CH][NH+]1,"[3, 4]"
27104,[CH]1C=CN[CH][NH+]1,"[4, 3]"
27105,[CH]1C=CN[CH][NH+]1,"[5, 4]"
27106,[CH]1C=CN[CH][NH+]1,"[4]"
27107,[CH]1C=CN[CH][NH+]1,"[2, 3]"
27108,[CH]1C=CN[CH][NH+]1,"[1]"
27109,[CH]1C=CN[CH][NH+]1,"[1, 0]"
27110,[CH]1C=CN[CH][NH+]1,"[4, 5]"
27111,[CH]1C=CN[CH][NH+]1,"[5, 0]"
27112,[CH]1C=CN[CH][NH+]1,"[0, 5]"
27113,[CH]1C=CN[CH][NH+]1,"[0]"
27114,[CH]1C=CN[CH][NH+]1,"[3, 2]"
27115,[CH]1C=CN[CH][NH+]1,"[3]"
27116,C1=CSOC1,"[0, 1]"
27117,C1=CSOC1,"[2]"
27118,C1=CSOC1,"[1, 2]"
27119,C1=CSOC1,"[2, 1]"
27120,C1=CSOC1,"[3, 4]"
27121,C1=CSOC1,"[4, 3]"
27122,C1=CSOC1,"[4, 0]"
27123,C1=CSOC1,"[0, 4]"
27124,C1=CSOC1,"[4]"
27125,C1=CSOC1,"[2, 3]"
27126,C1=CSOC1,"[1]"
27127,C1=CSOC1,"[1, 0]"
27128,C1=CSOC1,"[0]"
27129,C1=CSOC1,"[3, 2]"
27130,[C]1C[NH+]CCO1,"[0, 1]"
27131,[C]1C[NH+]CCO1,"[1, 2]"
27132,[C]1C[NH+]CCO1,"[2, 1]"
27133,[C]1C[NH+]CCO1,"[3, 4]"
27134,[C]1C[NH+]CCO1,"[4, 3]"
27135,[C]1C[NH+]CCO1,"[5, 4]"
27136,[C]1C[NH+]CCO1,"[4]"
27137,[C]1C[NH+]CCO1,"[2, 3]"
27138,[C]1C[NH+]CCO1,"[1]"
27139,[C]1C[NH+]CCO1,"[1, 0]"
27140,[C]1C[NH+]CCO1,"[4, 5]"
27141,[C]1C[NH+]CCO1,"[5, 0]"
27142,[C]1C[NH+]CCO1,"[0, 5]"
27143,[C]1C[NH+]CCO1,"[0]"
27144,[C]1C[NH+]CCO1,"[3, 2]"
27145,[C]1C[NH+]CCO1,"[3]"
27146,C1=CSCNN1,"[0, 1]"
27147,C1=CSCNN1,"[2]"
27148,C1=CSCNN1,"[1, 2]"
27149,C1=CSCNN1,"[2, 1]"
27150,C1=CSCNN1,"[3, 4]"
27151,C1=CSCNN1,"[5]"
27152,C1=CSCNN1,"[4, 3]"
27153,C1=CSCNN1,"[5, 4]"
27154,C1=CSCNN1,"[4]"
27155,C1=CSCNN1,"[2, 3]"
27156,C1=CSCNN1,"[1]"
27157,C1=CSCNN1,"[1, 0]"
27158,C1=CSCNN1,"[4, 5]"
27159,C1=CSCNN1,"[5, 0]"
27160,C1=CSCNN1,"[0, 5]"
27161,C1=CSCNN1,"[0]"
27162,C1=CSCNN1,"[3, 2]"
27163,C1=CSCNN1,"[3]"
27164,[CH]1[CH]O[CH]O[CH]1,"[0, 1]"
27165,[CH]1[CH]O[CH]O[CH]1,"[1, 2]"
27166,[CH]1[CH]O[CH]O[CH]1,"[2, 1]"
27167,[CH]1[CH]O[CH]O[CH]1,"[2, 3]"
27168,[CH]1[CH]O[CH]O[CH]1,"[1]"
27169,[CH]1[CH]O[CH]O[CH]1,"[1, 0]"
27170,[CH]1[CH]O[CH]O[CH]1,"[0]"
27171,[CH]1[CH]O[CH]O[CH]1,"[3, 2]"
27172,[CH]1[CH]O[CH]O[CH]1,"[3]"
27173,C1=NCCSN1,"[0, 1]"
27174,C1=NCCSN1,"[2]"
27175,C1=NCCSN1,"[1, 2]"
27176,C1=NCCSN1,"[2, 1]"
27177,C1=NCCSN1,"[3, 4]"
27178,C1=NCCSN1,"[5]"
27179,C1=NCCSN1,"[4, 3]"
27180,C1=NCCSN1,"[5, 4]"
27181,C1=NCCSN1,"[4]"
27182,C1=NCCSN1,"[2, 3]"
27183,C1=NCCSN1,"[1, 0]"
27184,C1=NCCSN1,"[4, 5]"
27185,C1=NCCSN1,"[5, 0]"
27186,C1=NCCSN1,"[0, 5]"
27187,C1=NCCSN1,"[0]"
27188,C1=NCCSN1,"[3, 2]"
27189,C1=NCCSN1,"[3]"
27190,[C]1[CH][CH][CH]C=CC1,"[2]"
27191,[C]1[CH][CH][CH]C=CC1,"[3, 4]"
27192,[C]1[CH][CH][CH]C=CC1,"[5]"
27193,[C]1[CH][CH][CH]C=CC1,"[4, 3]"
27194,[C]1[CH][CH][CH]C=CC1,"[5, 4]"
27195,[C]1[CH][CH][CH]C=CC1,"[1, 0]"
27196,[C]1[CH][CH][CH]C=CC1,"[6, 5]"
27197,[C]1[CH][CH][CH]C=CC1,"[4]"
27198,[C]1[CH][CH][CH]C=CC1,"[1]"
27199,[C]1[CH][CH][CH]C=CC1,"[4, 5]"
27200,[C]1[CH][CH][CH]C=CC1,"[5, 6]"
27201,[C]1[CH][CH][CH]C=CC1,"[0, 1]"
27202,[C]1[CH][CH][CH]C=CC1,"[1, 2]"
27203,[C]1[CH][CH][CH]C=CC1,"[2, 1]"
27204,[C]1[CH][CH][CH]C=CC1,"[0]"
27205,[C]1[CH][CH][CH]C=CC1,"[3, 2]"
27206,[C]1[CH][CH][CH]C=CC1,"[3]"
27207,[C]1[CH][CH][CH]C=CC1,"[6]"
27208,[C]1[CH][CH][CH]C=CC1,"[0, 6]"
27209,[C]1[CH][CH][CH]C=CC1,"[2, 3]"
27210,[C]1[CH][CH][CH]C=CC1,"[6, 0]"
27211,[CH]1NNCO1,"[0, 1]"
27212,[CH]1NNCO1,"[2]"
27213,[CH]1NNCO1,"[1, 2]"
27214,[CH]1NNCO1,"[2, 1]"
27215,[CH]1NNCO1,"[3, 4]"
27216,[CH]1NNCO1,"[4, 3]"
27217,[CH]1NNCO1,"[4, 0]"
27218,[CH]1NNCO1,"[0, 4]"
27219,[CH]1NNCO1,"[2, 3]"
27220,[CH]1NNCO1,"[1]"
27221,[CH]1NNCO1,"[1, 0]"
27222,[CH]1NNCO1,"[0]"
27223,[CH]1NNCO1,"[3, 2]"
27224,[CH]1NNCO1,"[3]"
27225,[C]1CN[C]S1,"[0, 1]"
27226,[C]1CN[C]S1,"[2]"
27227,[C]1CN[C]S1,"[1, 2]"
27228,[C]1CN[C]S1,"[2, 1]"
27229,[C]1CN[C]S1,"[3, 4]"
27230,[C]1CN[C]S1,"[4, 3]"
27231,[C]1CN[C]S1,"[4, 0]"
27232,[C]1CN[C]S1,"[0, 4]"
27233,[C]1CN[C]S1,"[4]"
27234,[C]1CN[C]S1,"[2, 3]"
27235,[C]1CN[C]S1,"[1]"
27236,[C]1CN[C]S1,"[1, 0]"
27237,[C]1CN[C]S1,"[0]"
27238,[C]1CN[C]S1,"[3, 2]"
27239,[C]1CN[C]S1,"[3]"
27240,[C]1[CH][CH][C]S1,"[0, 1]"
27241,[C]1[CH][CH][C]S1,"[1, 2]"
27242,[C]1[CH][CH][C]S1,"[3, 4]"
27243,[C]1[CH][CH][C]S1,"[4, 3]"
27244,[C]1[CH][CH][C]S1,"[4]"
27245,[C]1[CH][CH][C]S1,"[1]"
27246,[C]1[CH][CH][C]S1,"[1, 0]"
27247,[C]1[CH][CH][C]S1,"[0]"
27248,[CH]1C=CC=[NH+]1,"[0, 1]"
27249,[CH]1C=CC=[NH+]1,"[2]"
27250,[CH]1C=CC=[NH+]1,"[1, 2]"
27251,[CH]1C=CC=[NH+]1,"[2, 1]"
27252,[CH]1C=CC=[NH+]1,"[3, 4]"
27253,[CH]1C=CC=[NH+]1,"[4, 3]"
27254,[CH]1C=CC=[NH+]1,"[4, 0]"
27255,[CH]1C=CC=[NH+]1,"[0, 4]"
27256,[CH]1C=CC=[NH+]1,"[2, 3]"
27257,[CH]1C=CC=[NH+]1,"[1]"
27258,[CH]1C=CC=[NH+]1,"[1, 0]"
27259,[CH]1C=CC=[NH+]1,"[0]"
27260,[CH]1C=CC=[NH+]1,"[3, 2]"
27261,[CH]1C=CC=[NH+]1,"[3]"
27262,[C]1[CH]CO[CH]1,"[0, 1]"
27263,[C]1[CH]CO[CH]1,"[2]"
27264,[C]1[CH]CO[CH]1,"[1, 2]"
27265,[C]1[CH]CO[CH]1,"[2, 1]"
27266,[C]1[CH]CO[CH]1,"[3, 4]"
27267,[C]1[CH]CO[CH]1,"[4, 3]"
27268,[C]1[CH]CO[CH]1,"[4, 0]"
27269,[C]1[CH]CO[CH]1,"[0, 4]"
27270,[C]1[CH]CO[CH]1,"[4]"
27271,[C]1[CH]CO[CH]1,"[2, 3]"
27272,[C]1[CH]CO[CH]1,"[1]"
27273,[C]1[CH]CO[CH]1,"[1, 0]"
27274,[C]1[CH]CO[CH]1,"[0]"
27275,[C]1[CH]CO[CH]1,"[3, 2]"
27276,[C]1[CH]CCOC1,"[0, 1]"
27277,[C]1[CH]CCOC1,"[2]"
27278,[C]1[CH]CCOC1,"[1, 2]"
27279,[C]1[CH]CCOC1,"[2, 1]"
27280,[C]1[CH]CCOC1,"[3, 4]"
27281,[C]1[CH]CCOC1,"[5]"
27282,[C]1[CH]CCOC1,"[4, 3]"
27283,[C]1[CH]CCOC1,"[5, 4]"
27284,[C]1[CH]CCOC1,"[2, 3]"
27285,[C]1[CH]CCOC1,"[1]"
27286,[C]1[CH]CCOC1,"[1, 0]"
27287,[C]1[CH]CCOC1,"[4, 5]"
27288,[C]1[CH]CCOC1,"[5, 0]"
27289,[C]1[CH]CCOC1,"[0, 5]"
27290,[C]1[CH]CCOC1,"[0]"
27291,[C]1[CH]CCOC1,"[3, 2]"
27292,[C]1[CH]CCOC1,"[3]"
27293,[C]1[C][CH]OC[CH]1,"[0, 1]"
27294,[C]1[C][CH]OC[CH]1,"[2]"
27295,[C]1[C][CH]OC[CH]1,"[1, 2]"
27296,[C]1[C][CH]OC[CH]1,"[2, 1]"
27297,[C]1[C][CH]OC[CH]1,"[3, 4]"
27298,[C]1[C][CH]OC[CH]1,"[5]"
27299,[C]1[C][CH]OC[CH]1,"[4, 3]"
27300,[C]1[C][CH]OC[CH]1,"[5, 4]"
27301,[C]1[C][CH]OC[CH]1,"[4]"
27302,[C]1[C][CH]OC[CH]1,"[2, 3]"
27303,[C]1[C][CH]OC[CH]1,"[1]"
27304,[C]1[C][CH]OC[CH]1,"[1, 0]"
27305,[C]1[C][CH]OC[CH]1,"[4, 5]"
27306,[C]1[C][CH]OC[CH]1,"[5, 0]"
27307,[C]1[C][CH]OC[CH]1,"[0, 5]"
27308,[C]1[C][CH]OC[CH]1,"[0]"
27309,[C]1[C][CH]OC[CH]1,"[3, 2]"
27310,[CH]1[CH]C[N+]=C1,"[0, 1]"
27311,[CH]1[CH]C[N+]=C1,"[2]"
27312,[CH]1[CH]C[N+]=C1,"[1, 2]"
27313,[CH]1[CH]C[N+]=C1,"[2, 1]"
27314,[CH]1[CH]C[N+]=C1,"[3, 4]"
27315,[CH]1[CH]C[N+]=C1,"[4, 3]"
27316,[CH]1[CH]C[N+]=C1,"[4, 0]"
27317,[CH]1[CH]C[N+]=C1,"[0, 4]"
27318,[CH]1[CH]C[N+]=C1,"[4]"
27319,[CH]1[CH]C[N+]=C1,"[2, 3]"
27320,[CH]1[CH]C[N+]=C1,"[1]"
27321,[CH]1[CH]C[N+]=C1,"[1, 0]"
27322,[CH]1[CH]C[N+]=C1,"[0]"
27323,[CH]1[CH]C[N+]=C1,"[3, 2]"
27324,[CH]1CCC=NN1,"[0, 1]"
27325,[CH]1CCC=NN1,"[2]"
27326,[CH]1CCC=NN1,"[1, 2]"
27327,[CH]1CCC=NN1,"[2, 1]"
27328,[CH]1CCC=NN1,"[3, 4]"
27329,[CH]1CCC=NN1,"[5]"
27330,[CH]1CCC=NN1,"[4, 3]"
27331,[CH]1CCC=NN1,"[5, 4]"
27332,[CH]1CCC=NN1,"[2, 3]"
27333,[CH]1CCC=NN1,"[1]"
27334,[CH]1CCC=NN1,"[1, 0]"
27335,[CH]1CCC=NN1,"[4, 5]"
27336,[CH]1CCC=NN1,"[5, 0]"
27337,[CH]1CCC=NN1,"[0, 5]"
27338,[CH]1CCC=NN1,"[0]"
27339,[CH]1CCC=NN1,"[3, 2]"
27340,[CH]1CCC=NN1,"[3]"
27341,C1C[N-]NC1,"[0, 1]"
27342,C1C[N-]NC1,"[2]"
27343,C1C[N-]NC1,"[1, 2]"
27344,C1C[N-]NC1,"[2, 1]"
27345,C1C[N-]NC1,"[3, 4]"
27346,C1C[N-]NC1,"[4, 3]"
27347,C1C[N-]NC1,"[4, 0]"
27348,C1C[N-]NC1,"[0, 4]"
27349,C1C[N-]NC1,"[4]"
27350,C1C[N-]NC1,"[2, 3]"
27351,C1C[N-]NC1,"[1]"
27352,C1C[N-]NC1,"[1, 0]"
27353,C1C[N-]NC1,"[0]"
27354,C1C[N-]NC1,"[3, 2]"
27355,C1C[N-]NC1,"[3]"
27356,[CH]1[CH]C[N+]CC1,"[0, 1]"
27357,[CH]1[CH]C[N+]CC1,"[2]"
27358,[CH]1[CH]C[N+]CC1,"[1, 2]"
27359,[CH]1[CH]C[N+]CC1,"[2, 1]"
27360,[CH]1[CH]C[N+]CC1,"[3, 4]"
27361,[CH]1[CH]C[N+]CC1,"[5]"
27362,[CH]1[CH]C[N+]CC1,"[4, 3]"
27363,[CH]1[CH]C[N+]CC1,"[5, 4]"
27364,[CH]1[CH]C[N+]CC1,"[4]"
